"Dim.1","Dim.2","Dim.3","Dim.4","field_cd","career_c","match","race","gender"
-0.446546856011645,-1.40237250933718,-0.595438412371426,-0.245701301735444,"8","2","0","2","1"
-1.14471246264501,-0.326603911356651,-2.2505450975091,-0.0808144521777191,"8","2","0","2","1"
0.51304485592373,-1.32059803235027,-1.77169432890375,-0.228750953687075,"8","2","0","2","1"
-0.296335346928058,-1.04177933123527,-1.68589835255113,-0.196873082146359,"8","2","0","2","1"
-1.55164359122466,-0.624352841874568,-1.39651935869283,-0.135716034929847,"8","2","0","2","1"
0.239792527518832,-1.7962489921979,-0.042817187548128,-0.143989950912009,"8","2","0","2","1"
-0.291431182163241,-1.52785235379816,-0.473638114223086,-0.312600014090744,"8","2","0","2","1"
1.56402801057345,-1.36273502217618,-1.09461125640714,2.06812572626802,"1","1","0","2","1"
0.318554096107414,-0.918141694806421,-0.735880052684178,2.07007712689682,"1","1","0","2","1"
1.60700279347138,-2.17795866500212,0.970203937296462,1.89735648186021,"1","1","0","2","1"
0.688898491191877,-1.64108271237927,0.814425612457472,2.1266748724419,"1","1","0","2","1"
0.135293424741117,-0.552502842895558,-1.32970556941508,2.16997051486126,"1","1","0","2","1"
1.30021428005361,-1.60645056086785,-0.125779342241932,1.85630417510399,"1","1","0","2","1"
0.930031182226063,-1.0645758763945,-1.32038346534738,1.94551878047352,"1","1","0","2","1"
1.98474758901693,-1.70770921445879,-0.696161357086862,1.83460757599165,"1","1","1","2","1"
3.40763316696275,-3.1810358397098,1.38574250042502,1.74211908780645,"1","1","1","2","1"
-9.7056922578499,3.34418559334068,0.501797660512311,3.33987571088347,"1","1","0","2","1"
3.78960290484797,0.112559795452086,-3.37930458923786,1.41158824690451,"1","1","1","4","1"
3.48280251977572,0.385426650975194,-3.65622975594294,1.2578917631443,"1","1","0","4","1"
4.86779360341788,-0.914202481509617,-2.10498436630504,1.21070843798104,"1","1","0","4","1"
2.87888396483268,0.79413815214655,-4.08025706881542,1.36536278581108,"1","1","0","4","1"
3.65267851130037,0.261317089821561,-3.72546427188974,1.40601155127612,"1","1","0","4","1"
2.78718022492661,1.01261646498514,-4.47231063311148,1.37016921166251,"1","1","0","4","1"
3.97991530490885,0.00207444149895403,-3.39744150048407,1.27413584161075,"1","1","0","4","1"
3.45904437256626,0.322425985821802,-3.56739755684767,1.26968194681558,"1","1","1","4","1"
4.21618918790906,-0.324031674076857,-2.67725604751519,1.19128680257553,"1","1","1","4","1"
4.86265179523838,-0.860473490002785,-2.122306770134,1.15516870918682,"1","1","1","4","1"
1.21400495738148,-1.99383211420877,-2.05252711097186,3.00799805868153,"1","1","1","2","1"
2.28780718669332,-2.24668126560636,-2.8674284187919,2.69797856691698,"1","1","1","2","1"
2.11984378973717,-2.99067135519154,-0.747011392064248,2.87692015219889,"1","1","0","2","1"
3.10979260826282,-3.42138984717296,-0.660616285696927,2.99997723313297,"1","1","1","2","1"
0.485476071311325,-1.67787920498801,-1.93615525550235,3.32043664747306,"1","1","1","2","1"
0.552085911208401,-1.65006724816965,-1.7516063940954,3.18123215033601,"1","1","1","2","1"
2.26204684294313,-2.62653639708856,-1.84518871389444,2.88179495471916,"1","1","1","2","1"
0.514556749413141,-1.410908660027,-2.75315514391092,3.02545391252246,"1","1","1","2","1"
1.54246102866594,-2.69165796723196,-0.521319199113161,3.0257845176753,"1","1","1","2","1"
3.07653869554649,-3.95766611596798,0.569472112762663,2.88104175883124,"1","1","0","2","1"
0.4242362083466,-1.20294733578404,-2.14414847942423,1.91381580623724,"1","1","1","3","1"
2.69379073326848,-2.39172697717145,-2.33930246318396,1.43342006426674,"1","1","0","3","1"
2.13296042574737,-3.58921410145442,1.74968938032992,1.66653773371514,"1","1","0","3","1"
2.35345328331933,-2.49857855474653,-1.29210120012364,1.68997993382448,"1","1","0","3","1"
-0.0772584174092724,-0.902010608605182,-1.91882357138735,2.08705673349411,"1","1","0","3","1"
-0.0416147378190744,-0.72602633955825,-3.02792986238087,1.76863293285524,"1","1","0","3","1"
0.215094221061669,-1.17615200532831,-2.33679026154352,1.87534281200601,"1","1","0","3","1"
1.43045425915555,-1.54519896892704,-2.70012233263526,1.65315986216802,"1","1","1","3","1"
1.05795306229392,-1.59491876644058,-1.71015453465167,1.83734683623837,"1","1","1","3","1"
0.0251091617015989,-1.0752466184001,-1.80621101795663,1.91694441957241,"1","1","0","3","1"
0.0605962088693207,0.144971180905666,-1.27376505870864,0.394608771716124,"8","7","0","2","1"
-0.278303074500052,-0.0118612651356248,-0.428053608858503,0.430572927667054,"8","7","0","2","1"
1.41953101872964,-1.86510828722569,2.18296376483329,0.363391183024845,"8","7","0","2","1"
-0.372776228834386,-0.00643623417787805,-0.351226336272182,0.408177123136719,"8","7","0","2","1"
-0.432192387593698,0.200612854695507,-0.673661615478271,0.638675251370464,"8","7","0","2","1"
-2.44717220144821,2.20861095820629,-3.20229639132911,0.557868064368968,"8","7","0","2","1"
-0.367776721589214,0.464073251832435,-1.58953147753942,0.426213683690338,"8","7","0","2","1"
0.39311461217479,-0.191319439329926,-0.792587796974213,0.310885757681892,"8","7","1","2","1"
0.413858738726471,-0.671461240403501,0.71753848943202,0.441711570076573,"8","7","1","2","1"
-0.476905330332234,0.35356962755634,-1.00549067845415,0.415545965933587,"8","7","0","2","1"
-2.85801672148504,-0.620480638090872,0.948313840136777,-0.540200940900959,"13","2","0","2","1"
-2.78087397223458,-1.58925918356621,2.86511546415797,-0.552321816514645,"13","2","0","2","1"
-1.88553274952624,-2.33128084497297,3.72563139995107,-0.737069969076866,"13","2","0","2","1"
-1.15124941933597,-2.15053679576781,1.95159700710676,-0.855592055543904,"13","2","0","2","1"
-4.23227897481371,-0.580992189204354,2.27230844856402,-0.317132141970731,"13","2","0","2","1"
-1.49803446663287,-1.60324617903336,1.87073067149185,-0.653684802059712,"13","2","0","2","1"
-1.45050049734959,-1.88035408593117,1.9142625425041,-0.666900466225324,"13","2","0","2","1"
-1.9293154817143,-1.23663094740932,1.05055113544049,-0.780641996559457,"13","2","0","2","1"
-0.0672555096072606,-1.65777449988477,-0.272174867969937,-1.07809609436347,"13","2","1","2","1"
-2.09952733074859,-1.64119555023123,2.07673907094636,-0.696126974455432,"13","2","0","2","1"
-1.85239673700047,-2.2643191523198,-1.15516028793327,0.980806615184866,"8","7","0","2","1"
-1.17144953549649,-2.498892762976,-1.54029622889124,0.826865738274543,"8","7","0","2","1"
-1.91970194543551,-3.5516983388556,2.20820912371801,0.951835976293505,"8","7","0","2","1"
-0.754481024831454,-2.98890166979545,-0.772896515843402,0.800680446056215,"8","7","0","2","1"
-3.22301631775875,-1.93088824922838,-0.446987021176138,1.22174077185045,"8","7","0","2","1"
-1.42460596601643,-2.12777855542913,-2.10965992013011,0.765523528941013,"8","7","0","2","1"
-1.28262623790217,-2.57483309263688,-1.3958506865339,0.836358206642444,"8","7","0","2","1"
-1.55309008801403,-1.65033453220813,-3.2342819839212,0.729599474372823,"8","7","1","2","1"
-0.929333784807053,-2.90149797597171,-0.658883613891471,0.867743345532371,"8","7","0","2","1"
-2.92489638474077,-1.47067035838528,-1.8285935953423,1.04662694210975,"8","7","0","2","1"
1.92102189953006,-2.17762473301147,-0.63104891175233,2.70918082675251,"8","7","1","2","1"
1.70306330512764,-1.51885023029751,-2.00310990746952,2.54438867892294,"8","7","1","2","1"
2.56266152553094,-3.20818019751081,1.08505104394681,2.56916699469052,"8","7","0","2","1"
3.4463236311858,-3.12019673707074,-0.0937261156488091,2.48353222638946,"8","7","1","2","1"
1.97699557830475,-1.77352140208437,-1.53449106149816,2.71105793490694,"8","7","1","2","1"
0.61755597368467,-1.93740743588038,0.358924265171049,2.80935079100551,"8","7","1","2","1"
2.65623587377908,-1.92322078009852,-2.32958295592557,2.47230160173426,"8","7","1","2","1"
2.82921549046664,-2.37751893790702,-1.18011694798291,2.55210666496176,"8","7","1","2","1"
-0.660010637478513,-0.895813676935178,-0.536070265793839,2.98973743824375,"8","7","1","2","1"
2.73833310451589,-3.33756532238698,1.2609124909374,2.5567748527778,"8","7","1","2","1"
0.608667095920175,0.567730364495582,1.14538363769166,2.90045116308924,"8","7","0","2","1"
2.19948730676085,-0.0265199871104208,1.04942462106063,2.70609196018189,"8","7","0","2","1"
1.74934323528601,-0.235337715979041,2.15068267941163,2.66121845209388,"8","7","0","2","1"
4.12817427727671,-1.27192781086262,1.78711262047242,2.44861350609913,"8","7","0","2","1"
2.4452261415023,0.160974584000298,0.919624163711369,3.04776561225385,"8","7","0","2","1"
4.52510260750304,-1.05645078926416,0.987727485087264,2.41066656796425,"8","7","0","2","1"
1.79112763832789,0.407920828815039,0.41233032605845,2.76491760139558,"8","7","0","2","1"
3.88185131365055,-0.184820157106312,-0.783621051779618,2.38351737261949,"8","7","1","2","1"
0.938020275596058,0.289104206374989,1.90011647108284,2.86413842386958,"8","7","0","2","1"
2.81514129663063,-1.04272472984266,2.86002601823306,2.67707039340819,"8","7","0","2","1"
-1.67321237442506,-1.86516767589889,-2.39959608824359,1.26206730641133,"5","10","0","4","0"
-2.54650742429377,-1.10180006867771,-2.6297680850168,1.69031451241242,"5","10","0","4","0"
0.310904739907996,-2.90153900266278,-2.38292607983817,1.21478007929061,"5","10","0","4","0"
-3.10026456792634,-0.914682081932022,-2.71478662469693,1.72185664313439,"5","10","0","4","0"
-1.10385367734884,-2.72135533529132,-0.756848067042649,1.52631901334131,"5","10","0","4","0"
-0.47919217567814,-3.03376236334067,-0.465550899849218,1.48985685002424,"5","10","0","4","0"
0.207409965132849,-3.35337900661507,-0.731139448430679,1.36516434554294,"5","10","0","4","0"
-3.05118281998059,-1.54774399760383,-0.820329909886368,1.84120569046278,"5","10","0","4","0"
-3.13257613122071,-1.31759854813703,-2.10466695516815,1.70388324880155,"5","10","0","4","0"
0.694118558554834,-2.2229202623259,-4.10006181405187,1.26327361801354,"5","10","0","4","0"
-1.06004722859264,-2.88689176834405,-0.377385693230279,1.49247559220015,"5","10","0","4","0"
-5.17823276914185,-0.80843245482,-0.836600731266871,1.84132737981919,"5","10","0","4","0"
-1.8952468039645,-2.02296361599423,-1.47504575366412,1.6939274816987,"5","10","0","4","0"
-0.916315196649374,-2.75921776174947,-0.778757537123234,1.4658288795289,"5","10","0","4","0"
-1.74719191925362,-2.03236388814861,-1.58464667050003,1.53264916081111,"5","10","0","4","0"
0.58517258519402,-3.09107282962982,-1.86069348993801,1.31212703354113,"5","10","0","4","0"
-0.661708212286265,1.83078687884026,0.564837239852577,-1.82986569170678,"9","5","0","1","0"
-2.58291708117587,2.96276683929802,0.374563439615622,-1.52013089323838,"9","5","0","1","0"
-3.20426028551097,3.00283573333827,0.475803569923919,-1.58567022532461,"9","5","0","1","0"
-2.61609171251009,3.16315741750118,-0.432900640060357,-1.5618792133405,"9","5","0","1","0"
0.463784912824079,1.51463827165575,0.0159654554064856,-1.77639617633369,"9","5","1","1","0"
-0.528568844164143,1.68147773534876,0.880221467908273,-1.73566760312021,"9","5","1","1","0"
-0.416859699414348,2.04170052038764,-0.512854078574012,-1.88928389555666,"9","5","0","1","0"
-1.51000301331355,2.43183946321602,0.140365726581327,-1.73745244063908,"9","5","0","1","0"
-0.659724280310322,2.14544376045571,-0.647242402190869,-1.79404901573096,"9","5","0","1","0"
-0.228170747020425,1.28156576764946,1.515846772809,-1.73809352270247,"9","5","0","1","0"
0.155695009911331,1.39604521211655,0.850256776290444,-1.79427287525966,"9","5","0","1","0"
-6.55994015619295,4.93892930251006,-0.237022427089071,-1.10553226701339,"9","5","0","1","0"
-3.05887330120651,2.66497209065338,1.34628618614915,-1.43073285261511,"9","5","0","1","0"
1.16576407735562,0.888634115666589,0.63760988541957,-2.0406974919529,"9","5","0","1","0"
-2.57764335748742,2.06122286333491,2.23309876823122,-1.60261495909822,"9","5","0","1","0"
1.39575591924277,0.458344148636496,1.23602407091002,-1.9521210847082,"9","5","0","1","0"
-1.51433477113944,4.74377672280658,-1.33424486363005,2.09801501821916,"3","3","0","4","0"
1.48326685138869,2.10497081846213,1.78935123093666,1.69217949788406,"3","3","0","4","0"
2.20641639315047,1.25127931800427,2.72373703841865,1.62411561198277,"3","3","0","4","0"
-0.10977655684541,3.78459289062139,-0.762273356206249,1.96277275488077,"3","3","1","4","0"
3.5851969990941,1.11829976030946,1.56904254097164,1.72405434208285,"3","3","1","4","0"
1.40545842338461,2.35450554455914,1.1445443711489,1.62772336237325,"3","3","1","4","0"
2.19632062765126,1.64221753471246,1.73237207839356,1.52448851688375,"3","3","0","4","0"
-0.221277871938663,3.28958350063576,0.707730468787176,1.75634479328708,"3","3","0","4","0"
-1.21575007065374,4.28562718935224,-0.866716203645208,1.89585888114536,"3","3","0","4","0"
1.5011848291495,2.28958907283256,0.920819693424831,1.66529320808486,"3","3","0","4","0"
1.61325779298821,2.33555571932811,0.766781537040277,1.55291324005518,"3","3","0","4","0"
-2.98681345665632,5.06077377092771,-0.80776154322837,2.01223415813316,"3","3","0","4","0"
-0.379833761634788,3.12932508106954,1.02759418275618,1.9993080429512,"3","3","0","4","0"
-0.391918799087269,2.17420738121138,3.70220940808993,1.64362931940935,"3","3","0","4","0"
0.722852770628866,2.2533741866431,1.94577136704913,1.71102724810615,"3","3","0","4","0"
2.51526505347429,1.2248885539955,2.28966634091674,1.52189872351442,"3","3","0","4","0"
-0.342832806576192,-0.296599266444707,0.765509638167158,-0.250495042746376,"11","9","0","2","0"
-0.628309770605859,1.13535540403051,-2.22746931024569,-0.268141290948456,"11","9","0","2","0"
0.60723383531945,0.186206862622464,-1.29233851201865,-0.16183318274924,"11","9","0","2","0"
0.000654254282193602,0.665750361930366,-2.08002794175361,-0.239084437998258,"11","9","0","2","0"
1.35959407490706,-0.657794388605243,-0.20041572007047,-0.23008668280487,"11","9","0","2","0"
0.643015346100006,0.37136785616121,-1.92875483440245,-0.30800907542928,"11","9","0","2","0"
1.66716232293413,-1.01082799324135,-0.00946756587667482,-0.336794220899946,"11","9","0","2","0"
-0.274710397052949,0.350467723418891,-0.605881571414616,-0.114843656336135,"11","9","0","2","0"
0.104225982997415,0.079361730198107,-0.834904654767275,-0.200078912132975,"11","9","0","2","0"
0.228326549286538,0.194739744753135,-0.836652823500519,-0.125202430440602,"11","9","0","2","0"
2.78124794971822,-1.80557741133745,1.0177183250513,-0.458709023012549,"11","9","0","2","0"
-0.115129620613044,0.357879473900824,-0.932001696128216,-0.0222197544922535,"11","9","0","2","0"
-0.356734137249397,0.236105704559694,-0.432755293720925,-0.0536923227396009,"11","9","0","2","0"
1.49560705512278,-1.0142187115863,0.472828791559787,-0.295717579194064,"11","9","0","2","0"
1.54523349853738,-0.624037635710887,-0.343031743949983,-0.326215033431021,"11","9","0","2","0"
1.329115353164,-1.38990848036191,1.38314320000751,-0.311888543531504,"11","9","0","2","0"
0.909379870861723,-0.366926543490702,-0.0890288123282445,1.75944124746514,"11","9","0","2","0"
-1.31571495151519,1.45079129658224,-1.79229251315506,1.95245667819927,"11","9","0","2","0"
1.16927063614431,-0.35361295134409,-0.197171785184991,1.92091462382623,"11","9","0","2","0"
-1.23017613290153,1.05263568089805,-0.491930849436967,2.23392855358165,"11","9","0","2","0"
0.20260876739277,0.344273501221786,-0.787920563678419,1.97434744462574,"11","9","0","2","0"
0.193149570178407,0.12900387628198,-0.3333472992717,1.94892903715257,"11","9","0","2","0"
2.77033016753167,-1.19396726607499,-0.0642302387857471,1.94139971637089,"11","9","0","2","0"
0.178251022562503,0.854824221639341,-1.82324128470958,1.83959164018965,"11","9","0","2","0"
1.50615076555911,-0.640383265671876,-0.115375266453104,1.94323790701351,"11","9","0","2","0"
2.55211105087795,-0.568502300889659,-1.33079651437887,1.799443197081,"11","9","0","2","0"
3.39149997101192,-1.34105708298603,-0.685660627694357,1.45573639623514,"11","9","0","2","0"
-1.14544721184967,1.58465637685449,-2.28809645162487,2.11827093881937,"11","9","0","2","0"
-0.802546128648207,0.162822704588999,0.80400950637387,2.19959489228827,"11","9","0","2","0"
2.47560435360223,-1.13405774779664,0.145176906625136,1.73522155729804,"11","9","0","2","0"
1.67577594111524,-0.877948617539283,0.638733173715121,1.83816059952322,"11","9","0","2","0"
2.25708664246937,-1.48791271921287,0.97591679160993,1.80818395236665,"11","9","0","2","0"
-3.3916713166208,-1.06037255460587,2.87674210216253,1.60025037814325,"11","9","0","2","0"
-4.72449486881603,0.270024561453045,1.29146415544896,1.68784710834323,"11","9","0","2","0"
-2.28185614439279,-1.61252230373013,2.99005833861477,1.5864416043696,"11","9","0","2","0"
-3.81155196651127,-0.0680793648109426,1.04983975140223,1.64245522643087,"11","9","0","2","0"
-0.341036133367015,-1.88608201314256,1.33473790581671,1.37996815508598,"11","9","0","2","0"
-2.71079591121468,-1.33261660135695,2.68401018083398,1.46216147293456,"11","9","0","2","0"
0.364690275187971,-2.91431440754229,2.77925112975917,1.24989399930666,"11","9","0","2","0"
-3.08549327882384,-0.470276115673446,1.09180537050264,1.43132944276229,"11","9","0","2","0"
-0.362206462861521,-2.28972478784039,2.13381053679457,1.42264997425691,"11","9","0","2","0"
0.302303451613887,-1.81547416937388,0.454766370431977,1.26644776357235,"11","9","0","2","0"
0.490161257520954,-2.25422583409695,0.661834945892894,0.994988139567682,"11","9","0","2","0"
-2.5066736931488,0.0266408283413233,-1.13612109112967,1.50486781624893,"11","9","0","2","0"
-2.22213737298345,-1.14322354236418,1.59832846446956,1.63624804364133,"11","9","0","2","0"
1.51825079240824,-2.72771242317553,1.1685519391903,1.02562620832596,"11","9","0","2","0"
-1.73312714993727,-1.39249934068408,2.0452180572463,1.44804670614374,"11","9","0","2","0"
0.540747147046683,-2.68299789941464,1.89752051730454,1.22330096687131,"11","9","0","2","0"
-1.96138768793893,-0.560221592833601,1.86845932848267,1.73140875789455,"3","9","0","3","0"
-3.2095041999137,-1.24036000179837,4.83481361371669,1.76689782646278,"3","9","0","3","0"
-1.80322022229059,-1.66332139408549,4.47170061726578,1.75706864515514,"3","9","0","3","0"
-3.33513819776555,0.441056593122013,1.1543956731756,1.79252552557847,"3","9","0","3","0"
-3.78957093426572,-0.793685057708495,4.52085208285645,2.05763744360905,"3","9","0","3","0"
-1.87892466556798,-1.14026115271358,3.17715019883476,1.60213928179157,"3","9","0","3","0"
